property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type,photo_count,request_day_within_7d,categories_7day,request_day_within_3d,categories_3day
ff80818159a680630159a6cc46980716,BHK2,2017-02-10 19:24:00,2,2,3.0,NOT_FURNISHED,0,13.03101889,77.57683813,ANYONE,1,Sanjay Nagar,BOTH,1,900,0,560094.0,20000,200000,AP,11,3,cat_3_to_5,2.0,cat_1_to_2
ff80818159a680630159a7e3794c22e1,BHK3,2017-02-10 17:11:00,3,12,13.0,SEMI_FURNISHED,1,12.95867583,77.70547512,ANYONE,1,Marathahalli,BOTH,8,1700,1,560037.0,45000,450000,AP,20,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159a680630159a83c4005285c,BHK2,2017-02-01 22:57:00,2,1,7.0,FULLY_FURNISHED,1,12.81201311,77.78534891,FAMILY,1,S.Medihalli,BOTH,0,1250,1,562107.0,9000,90000,AP,5,2,cat_1_to_2,,
ff80818159a680630159a8854d522c12,BHK2,2017-02-22 15:35:00,2,3,5.0,SEMI_FURNISHED,0,13.01682096,77.6513753,FAMILY,1,Dodda Banaswadi,BOTH,4,1010,0,560043.0,17750,100000,AP,8,5,cat_3_to_5,5.0,cat_3_to_5
ff80818159a680630159aa7bf73c35a1,BHK2,2017-03-04 15:48:00,2,0,1.0,SEMI_FURNISHED,0,13.05846284,77.6425032,FAMILY,0,BDS Nagar,FOUR_WHEELER,0,1250,0,560077.0,14500,125000,IH,6,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159a681f10159a6827c03000b,BHK2,2017-03-21 14:28:00,1,2,3.0,SEMI_FURNISHED,0,12.87829736,77.75526685,FAMILY,0,Dommasandra,BOTH,0,1900,0,562125.0,12000,100000,IF,7,1,cat_1_to_2,,
ff80818159a681f10159a682bf7e0023,BHK2,2017-02-20 16:30:00,2,2,3.0,SEMI_FURNISHED,1,12.93982804,77.69018206,FAMILY,1,Kariyammana Agrahara,BOTH,1,1200,1,560037.0,27000,162000,AP,10,4,cat_3_to_5,3.0,cat_3_to_5
ff80818159a681f10159a690571503ca,BHK2,2017-03-20 16:12:00,2,3,3.0,SEMI_FURNISHED,0,12.8941809,77.5834663,FAMILY,0,JP Nagar,BOTH,3,1030,0,560078.0,16000,100000,AP,12,1,cat_1_to_2,,
ff80818159a681f10159a6a76f3b0a97,BHK1,2017-02-18 19:21:00,1,1,1.0,NOT_FURNISHED,0,12.99702667,77.65790428,ANYONE,0,Bennigana Halli,NONE,15,600,0,560038.0,9000,75000,IF,6,10,cat_above_5,5.0,cat_3_to_5
ff80818159a681f10159a6b4c4970ea7,BHK3,2017-03-05 13:36:00,2,2,4.0,SEMI_FURNISHED,0,13.02169883,77.592662,ANYONE,0,RT Nagar,BOTH,8,950,0,560032.0,16000,180000,IF,7,6,cat_above_5,4.0,cat_3_to_5
ff80818159a681f10159a6bb54bf108c,BHK2,2017-03-04 11:45:00,1,1,4.0,SEMI_FURNISHED,0,13.0007239,77.61783026,FAMILY,0,Frazer Town,NONE,0,1250,0,560005.0,17000,187000,IF,6,1,cat_1_to_2,,
ff80818159a681f10159a6c780a5148f,BHK2,2017-03-20 17:59:00,2,1,1.0,SEMI_FURNISHED,0,13.01535535,77.64337998,FAMILY,0,Kalyan Nagar,TWO_WHEELER,6,800,0,560043.0,12000,120000,IF,5,7,cat_above_5,6.0,cat_above_5
ff80818159a681f10159a71490b72c67,BHK1,2017-02-06 17:58:00,1,0,0.0,NOT_FURNISHED,0,13.05782531,77.64143635,FAMILY,0,Kothanur,TWO_WHEELER,0,400,0,560077.0,4000,40000,IH,0,4,cat_3_to_5,2.0,cat_1_to_2
ff80818159a681f10159aa0b033a6e35,BHK2,2017-02-17 15:07:00,2,0,4.0,SEMI_FURNISHED,0,12.8588534,77.5929876,ANYONE,0,Gottigere,BOTH,8,1200,0,560083.0,35000,150000,AP,4,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159a681f10159aa8975237376,BHK2,2017-02-16 16:37:00,2,3,5.0,SEMI_FURNISHED,0,12.83988677,77.6471917,FAMILY,1,Electronics City,BOTH,3,1080,0,560100.0,14000,100000,AP,7,1,cat_1_to_2,,
ff80818159a681f10159aade381103ca,BHK1,2017-02-28 16:20:00,1,2,2.0,SEMI_FURNISHED,0,13.01959883,77.63489437,ANYONE,0,Kammanahalli,NONE,0,600,0,560043.0,10000,80000,IF,3,15,cat_above_5,9.0,cat_above_5
ff80818159a681f10159aaebe72107a4,BHK1,2017-03-04 14:27:00,1,2,3.0,SEMI_FURNISHED,0,12.96928776,77.51392347,ANYONE,0,Nagarbhavi,BOTH,5,600,0,560072.0,7750,77500,IF,6,3,cat_3_to_5,1.0,cat_1_to_2
ff80818159a681f10159ab146c1e150b,BHK2,2017-03-24 12:15:00,2,1,6.0,SEMI_FURNISHED,1,13.06600666,77.63883209,FAMILY,1,Narayanapura on Hennur Main Road,BOTH,2,1100,1,560077.0,14000,140000,AP,1,5,cat_3_to_5,3.0,cat_3_to_5
ff80818159ab27f50159ab2a5f1200c5,BHK2,2017-02-18 19:21:00,2,0,0.0,SEMI_FURNISHED,0,12.95427333,77.65316875,FAMILY,0,Murgesh Pallya,TWO_WHEELER,8,1200,0,560017.0,17000,170000,IH,6,4,cat_3_to_5,2.0,cat_1_to_2
ff80818159ab27f50159ab33996f03b1,RK1,2017-02-07 13:37:00,1,0,1.0,SEMI_FURNISHED,0,12.94738726,77.70549452,BACHELOR,0,Marathahalli,TWO_WHEELER,1,150,0,560037.0,3700,15000,AP,4,20,cat_above_5,9.0,cat_above_5
ff80818159ab27f50159ab39ace805c4,BHK2,2017-03-04 16:33:00,1,2,2.0,SEMI_FURNISHED,0,12.91164649,77.58530435,FAMILY,0,JP Nagar,TWO_WHEELER,20,650,0,560041.0,15000,150000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159ab43c20159ab4e197f036d,BHK3,2017-03-17 16:58:00,2,0,2.0,SEMI_FURNISHED,0,12.93451926,77.54367439,ANYONE,0,Banashankari Stage III,BOTH,0,1440,0,560085.0,16500,165000,IF,4,1,cat_1_to_2,,
ff80818159ab51e40159ab61f7670476,BHK3,2017-02-15 12:03:00,2,2,3.0,SEMI_FURNISHED,0,13.00836968,77.65499717,ANYONE,1,HBR Layout,BOTH,4,1280,0,560034.0,20000,200000,AP,16,8,cat_above_5,3.0,cat_3_to_5
ff80818159ab51e40159ab9a80491223,BHK2,2017-02-16 11:22:00,2,4,4.0,SEMI_FURNISHED,0,13.01348395,77.66412457,FAMILY,1,Ramamurthy Nagar,BOTH,11,725,0,560016.0,10000,100000,IF,13,3,cat_3_to_5,2.0,cat_1_to_2
ff80818159ab51e40159abac350d1774,BHK2,2017-02-23 16:46:00,2,1,4.0,SEMI_FURNISHED,1,12.97540207,77.75933376,ANYONE,1,Whitefield,BOTH,0,1075,0,560066.0,17000,100000,AP,3,2,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159abe718ec0087,BHK4,2017-03-09 12:12:00,3,4,4.0,SEMI_FURNISHED,0,12.99186048,77.6844083,ANYONE,1,Mahadevapura,BOTH,0,1600,0,560048.0,28000,280000,AP,9,1,cat_1_to_2,,
ff80818159abe5080159ac01357e0a7a,BHK2,2017-03-04 15:14:00,2,2,5.0,SEMI_FURNISHED,1,13.0658828,77.639148,FAMILY,1,K Narayanapura Main Road,BOTH,2,1082,1,560077.0,16000,160000,AP,4,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159ac05942a0c0c,BHK2,2017-03-09 12:23:00,2,0,3.0,SEMI_FURNISHED,0,12.99182128,77.68437611,ANYONE,0,Mahadevapura,BOTH,0,860,0,560048.0,14000,100000,AP,6,3,cat_3_to_5,1.0,cat_1_to_2
ff80818159abe5080159ac10433b0f9a,BHK3,2017-03-23 14:26:00,3,3,4.0,SEMI_FURNISHED,1,12.9088006,77.6842281,FAMILY,1,Halanayakanahalli,BOTH,4,1794,1,560035.0,37000,300000,AP,8,1,cat_1_to_2,,
ff80818159abe5080159ac151a0e111a,BHK2,2017-03-09 12:32:00,2,0,5.0,SEMI_FURNISHED,0,12.99186048,77.68439489,ANYONE,0,Mahadevapura,BOTH,0,1050,0,560048.0,20000,100000,AP,14,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159abe5080159ac298b0917f3,BHK2,2017-03-23 16:00:00,2,2,2.0,SEMI_FURNISHED,0,12.95262019,77.69250692,FAMILY,0,Marathahalli,TWO_WHEELER,0,700,0,560037.0,15000,100000,IF,5,11,cat_above_5,4.0,cat_3_to_5
ff80818159abe5080159ac2caf9718da,BHK1,2017-03-23 15:59:00,1,1,2.0,SEMI_FURNISHED,0,12.95267508,77.69274564,ANYONE,0,Marathahalli,TWO_WHEELER,0,500,0,560037.0,11000,50000,IF,2,10,cat_above_5,7.0,cat_above_5
ff80818159abe5080159ac30e5641a2a,RK1,2017-03-21 14:37:00,1,0,5.0,SEMI_FURNISHED,0,12.95492767,77.71688745,ANYONE,0,MarathahallI,TWO_WHEELER,0,200,0,560037.0,9500,30000,AP,9,4,cat_3_to_5,3.0,cat_3_to_5
ff80818159abe5080159ac5071ab2411,BHK3,2017-03-04 17:35:00,2,2,3.0,SEMI_FURNISHED,0,13.09939801,77.584673,FAMILY,0,Yelahanka,BOTH,15,1190,0,560064.0,15000,150000,AP,11,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159ac7b19cf330c,BHK2,2017-02-05 20:32:00,1,2,4.0,SEMI_FURNISHED,0,12.9068504,77.6080472,FAMILY,0,BTM 2nd Stage,TWO_WHEELER,9,800,0,560076.0,15000,100000,IF,0,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159abe5080159ac8ac46c375a,BHK3,2017-03-04 15:03:00,3,8,8.0,SEMI_FURNISHED,0,12.8941531,77.60255099,FAMILY,1,Vijaya Bank Colony,BOTH,7,1750,1,560076.0,33000,330000,AP,1,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159aca372463dfa,BHK1,2017-03-26 17:26:00,1,2,3.0,SEMI_FURNISHED,0,13.06435365,77.64578947,FAMILY,0,Kothanur,TWO_WHEELER,1,600,0,560076.0,7000,35000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159acba49c042ce,BHK3,2017-02-27 18:51:00,3,2,5.0,FULLY_FURNISHED,0,12.9248149,77.6668221,ANYONE,0,Bellandur,BOTH,8,1500,0,560103.0,25000,200000,AP,7,5,cat_3_to_5,3.0,cat_3_to_5
ff80818159abe5080159ace35b034a68,BHK1,2017-03-15 22:18:00,1,2,4.0,SEMI_FURNISHED,0,12.9599398,77.72067765,FAMILY,0,BEML Layout,TWO_WHEELER,1,650,0,560066.0,16000,96000,IF,0,3,cat_3_to_5,1.0,cat_1_to_2
ff80818159abe5080159b017d7540214,BHK1,2017-03-07 11:22:00,1,2,2.0,SEMI_FURNISHED,0,12.96798123,77.76134417,FAMILY,0,Immadihalli,TWO_WHEELER,8,800,0,560066.0,7000,20000,IF,0,1,cat_1_to_2,,
ff80818159abe5080159b0271c40069e,BHK2,2017-03-07 11:09:00,2,2,3.0,SEMI_FURNISHED,0,12.97323692,77.62017346,FAMILY,0,Ulsoor,TWO_WHEELER,12,900,0,560001.0,14000,150000,IF,0,6,cat_above_5,,
ff80818159abe5080159b02e76510878,BHK2,2017-02-09 16:02:00,2,1,4.0,FULLY_FURNISHED,1,12.90982342,77.6963784,ANYONE,1,Doddakannalli,BOTH,0,1250,0,560035.0,25000,250000,AP,11,3,cat_3_to_5,3.0,cat_3_to_5
ff80818159abe5080159b04ec36c1244,BHK2,2017-03-06 14:58:00,1,1,2.0,NOT_FURNISHED,0,12.99922374,77.58108794,ANYONE,0,Guttahalli,BOTH,10,550,0,560003.0,12500,70000,IF,6,2,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159b068a58d1a3a,BHK3,2017-03-06 17:54:00,2,1,6.0,SEMI_FURNISHED,1,12.99412598,77.71632315,FAMILY,1,Hoodi,FOUR_WHEELER,3,1815,1,560067.0,33000,200000,AP,10,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe5080159b06b6ee51b10,BHK2,2017-03-25 22:22:00,2,2,4.0,SEMI_FURNISHED,0,12.93814394,77.6327024,FAMILY,1,Ejipura,BOTH,1,1000,0,560095.0,24000,240000,AP,1,3,cat_3_to_5,2.0,cat_1_to_2
ff80818159abe6650159ad8227ec1fc2,BHK3,2017-02-24 11:25:00,1,1,1.0,SEMI_FURNISHED,0,12.93527689,77.56835279,ANYONE,0,Tyagaraja Nagar,BOTH,12,1600,0,560028.0,22500,200000,IH,17,5,cat_3_to_5,2.0,cat_1_to_2
ff80818159abe6650159ae2f240624d6,BHK3,2017-02-06 12:22:00,3,3,12.0,FULLY_FURNISHED,0,12.9922145,77.7159001,ANYONE,1,"Hoodi, Bengaluru, Karnataka, India",NONE,0,1900,1,560048.0,11000,50000,AP,16,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159abe6650159affee803301b,BHK3,2017-02-28 17:27:00,3,0,2.0,SEMI_FURNISHED,0,13.06064142,77.58239613,FAMILY,0,Sahakar Nagar,BOTH,5,2500,0,560092.0,27000,200000,IH,11,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159abe6650159b054423d3bc2,BHK1,2017-03-02 10:44:00,1,0,1.0,SEMI_FURNISHED,0,13.01441685,77.70753132,FAMILY,0,Krishnarajapura,TWO_WHEELER,10,450,0,560049.0,6000,55000,IH,4,8,cat_above_5,5.0,cat_3_to_5
ff80818159ac06bb0159ac3e093c04bb,BHK3,2017-02-05 11:51:00,3,3,3.0,SEMI_FURNISHED,0,12.9777845,77.6464318,FAMILY,1,Indiranagar,FOUR_WHEELER,5,1800,0,560038.0,65000,360000,AP,10,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159ac06bb0159af89138b2aa2,BHK1,2017-03-07 12:36:00,1,1,1.0,SEMI_FURNISHED,0,12.84580947,77.64702907,ANYONE,0,Electronics City Phase 1,BOTH,3,650,0,560100.0,7500,50000,IF,6,11,cat_above_5,6.0,cat_above_5
ff80818159b07cc70159b07faec6002a,BHK1,2017-02-10 11:01:00,1,2,2.0,SEMI_FURNISHED,0,13.02555032,77.59285618,BACHELOR,0,RT Nagar,BOTH,8,600,0,560032.0,9000,90000,IF,4,2,cat_1_to_2,1.0,cat_1_to_2
ff80818159b092a60159b0b0c9ad067e,RK1,2017-02-02 15:12:00,1,3,3.0,SEMI_FURNISHED,0,13.02605305,77.67857076,ANYONE,0,Kalkere,TWO_WHEELER,0,250,0,560016.0,4500,25000,IF,10,5,cat_3_to_5,3.0,cat_3_to_5
ff80818159b092a60159b0b1614706a0,BHK2,2017-03-27 10:03:00,2,0,2.0,SEMI_FURNISHED,0,13.04226705,77.5699237,FAMILY,0,RMV Extension Stage 2,TWO_WHEELER,15,1200,0,560094.0,16000,160000,IF,6,3,cat_3_to_5,1.0,cat_1_to_2
ff80818159b092a60159b0b749ac07dd,RK1,2017-03-06 16:58:00,1,1,3.0,SEMI_FURNISHED,0,12.88835387,77.58979962,ANYONE,0,Arakere,FOUR_WHEELER,1,200,0,560076.0,5500,30000,IF,7,10,cat_above_5,3.0,cat_3_to_5
ff80818159b092a60159b0c7bb9d0c10,BHK3,2017-03-10 20:14:00,2,1,1.0,SEMI_FURNISHED,0,12.97944546,77.54509643,FAMILY,0,Rajaji Nagar,TWO_WHEELER,10,1000,0,560079.0,14000,150000,IF,6,5,cat_3_to_5,3.0,cat_3_to_5
ff80818159b092a60159b0d4a5030f10,RK1,2017-02-27 10:48:00,1,3,3.0,SEMI_FURNISHED,0,12.99512476,77.68524353,BACHELOR,0,Mahadevapura,TWO_WHEELER,2,150,0,560048.0,5500,25000,IF,5,13,cat_above_5,7.0,cat_above_5
ff80818159b092a60159b0f40bd117d1,BHK2,2017-03-25 23:47:00,2,0,1.0,SEMI_FURNISHED,0,13.032279,77.6627324,ANYONE,0,Horamavu,BOTH,1,900,0,560043.0,12000,75000,IF,6,9,cat_above_5,7.0,cat_above_5
ff80818159b092a60159b0f643081841,BHK2,2017-03-27 16:52:00,2,3,13.0,SEMI_FURNISHED,1,12.93432045,77.55343628,ANYONE,1,Banashankari,BOTH,4,1150,0,560085.0,17000,170000,AP,6,2,cat_1_to_2,,
ff80818159b092a60159b105cf2c1bae,RK1,2017-03-07 10:32:00,1,0,1.0,NOT_FURNISHED,0,12.89585123,77.62118702,ANYONE,0,Hongasandra,TWO_WHEELER,5,100,0,560076.0,3000,10000,IF,0,1,cat_1_to_2,,
ff80818159b092a60159b11b9e6422aa,BHK2,2017-03-27 18:32:00,2,0,3.0,SEMI_FURNISHED,0,13.01863003,77.59242294,ANYONE,0,RT Nagar,BOTH,0,850,0,560032.0,12500,100000,IF,8,5,cat_3_to_5,2.0,cat_1_to_2
ff80818159b092a60159b14e37b0358d,BHK2,2017-03-07 11:14:00,2,0,3.0,SEMI_FURNISHED,0,12.99605032,77.56350456,ANYONE,0,Srirampuram,BOTH,3,750,0,560021.0,17000,170000,IF,3,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b092a60159b15521d03842,BHK3,2017-03-07 23:25:00,2,2,4.0,SEMI_FURNISHED,0,12.9231931,77.6732081,ANYONE,1,Bellandur,BOTH,5,1200,0,560103.0,9000,33333,AP,1,1,cat_1_to_2,,
ff80818159b097d20159b111e47f0995,BHK2,2017-03-12 12:06:00,1,1,3.0,SEMI_FURNISHED,0,12.90060541,77.60507123,FAMILY,0,Bilekahalli,TWO_WHEELER,5,550,0,560076.0,10000,100000,IF,7,2,cat_1_to_2,1.0,cat_1_to_2
ff80818159b158ab0159b1638343037f,BHK3,2017-03-12 11:25:00,4,9,18.0,SEMI_FURNISHED,0,12.98518207,77.7522875,FAMILY,1,Whitefield,BOTH,0,2023,1,560066.0,35000,400000,AP,4,1,cat_1_to_2,,
ff80818159b158ab0159b16d88ac066c,RK1,2017-02-10 11:19:00,1,2,2.0,SEMI_FURNISHED,0,12.94904176,77.71664402,BACHELOR,0,Munnekollal,TWO_WHEELER,10,400,0,560037.0,6000,25000,IF,0,1,cat_1_to_2,,
ff80818159b158ab0159b186edd70e3d,BHK2,2017-02-16 14:28:00,2,0,3.0,SEMI_FURNISHED,0,12.88067671,77.59797535,ANYONE,0,Hulimavu Gate,BOTH,8,1070,0,560076.0,15000,150000,AP,8,2,cat_1_to_2,1.0,cat_1_to_2
ff80818159b158ab0159b18e00d51091,RK1,2017-02-16 13:25:00,1,2,2.0,SEMI_FURNISHED,0,13.0098384,77.71610261,ANYONE,0,Krishnarajapura,TWO_WHEELER,4,338,0,560049.0,5500,30000,IF,3,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b158ab0159b1d4687e2548,BHK2,2017-03-21 15:18:00,2,0,1.0,SEMI_FURNISHED,0,12.8708854,77.6593852,FAMILY,0,Nyanappana Halli,BOTH,7,1050,0,560100.0,10000,100000,IF,7,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b15bdd0159b1a7b6290633,BHK3,2017-02-01 14:05:00,3,0,3.0,SEMI_FURNISHED,0,13.00908151,77.56387081,FAMILY,1,Malleshwaram,BOTH,5,2000,0,560055.0,40000,400000,AP,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b15bdd0159b1f2de440ad2,BHK1,2017-02-07 13:46:00,1,1,2.0,NOT_FURNISHED,0,12.9817147,77.6285585,FAMILY,0,"Ulsoor, Bengaluru, Karnataka, India",TWO_WHEELER,0,550,0,,11000,100000,AP,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b15bdd0159b1f5c79e0afe,BHK2,2017-02-01 14:17:00,1,2,2.0,NOT_FURNISHED,0,12.98224722,77.63166781,FAMILY,0,Ulsoor,TWO_WHEELER,0,700,0,560008.0,14000,100000,IF,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b15bdd0159b23204820ef4,BHK2,2017-02-01 15:21:00,2,8,9.0,SEMI_FURNISHED,1,12.88883619,77.63967542,ANYONE,1,Begur,BOTH,1,1030,1,560064.0,22000,100000,AP,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b15bdd0159b26be8451234,BHK1,2017-02-07 15:12:00,1,0,2.0,SEMI_FURNISHED,0,12.97411904,77.62522203,FAMILY,0,Jogupalya,TWO_WHEELER,20,240,0,560008.0,8500,85000,IF,6,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159b15bdd0159b287108b137a,BHK1,2017-02-07 12:05:00,1,2,5.0,SEMI_FURNISHED,0,12.9712301,77.7148376,ANYONE,0,Brookefield,NONE,4,260,0,560037.0,10000,50000,AP,0,3,cat_3_to_5,1.0,cat_1_to_2
ff80818159b160720159b1a09279053e,BHK1,2017-02-01 15:25:00,1,0,0.0,NOT_FURNISHED,0,12.78448003,77.64072785,FAMILY,0,Jigani,NONE,1,680,0,560105.0,6000,50000,IH,5,1,cat_1_to_2,,
ff80818159b44aa30159b482b62f00dd,BHK3,2017-03-20 10:47:00,3,9,12.0,SEMI_FURNISHED,1,13.08362579,77.6544342,FAMILY,1,Chikkagubbi,BOTH,0,2040,1,560077.0,36000,360000,AP,7,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b44aa30159b5421dca1e11,BHK1,2017-03-07 10:03:00,1,0,2.0,SEMI_FURNISHED,0,13.06131245,77.63630578,ANYONE,0,Thanisandra,BOTH,0,500,0,560077.0,8000,80000,IF,2,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b44aa30159b56eeb8a2cd3,BHK1,2017-03-17 17:55:00,1,0,2.0,SEMI_FURNISHED,0,13.04358506,77.75015914,FAMILY,0,Konadasapura,TWO_WHEELER,0,425,0,560049.0,6000,30000,IF,5,1,cat_1_to_2,,
ff80818159b44aa30159b5742b0a2e9a,BHK2,2017-03-28 18:56:00,2,4,5.0,SEMI_FURNISHED,0,12.84876823,77.67312622,ANYONE,1,Electronic City Phase 2,BOTH,0,1200,0,560100.0,15000,100000,AP,12,4,cat_3_to_5,2.0,cat_1_to_2
ff80818159b44aa30159b5a602f23f9d,BHK1,2017-03-09 22:11:00,1,0,2.0,SEMI_FURNISHED,0,12.91821464,77.60218348,FAMILY,0,BTM Layout 1,TWO_WHEELER,5,450,0,560029.0,8500,60000,IF,0,3,cat_3_to_5,2.0,cat_1_to_2
ff80818159b44aa30159b5a954744080,BHK2,2017-03-03 17:45:00,2,3,4.0,SEMI_FURNISHED,1,12.9077096,77.6770999,FAMILY,1,Kasavanahalli,BOTH,3,1138,0,560035.0,17800,100000,AP,14,26,cat_above_5,11.0,cat_above_5
ff80818159b44aa30159b5e53bad4f32,BHK2,2017-02-14 18:49:00,2,4,4.0,SEMI_FURNISHED,0,12.88034506,77.6165298,FAMILY,1,Hulimavu,FOUR_WHEELER,1,1060,1,560076.0,16000,160000,AP,16,1,cat_1_to_2,,
ff80818159b44c190159b4b9f7f8021f,BHK2,2017-03-06 17:54:00,2,7,10.0,SEMI_FURNISHED,1,12.9260308,77.6762463,FAMILY,1,Bellandur,BOTH,6,1250,1,560103.0,33000,200000,AP,1,4,cat_3_to_5,4.0,cat_3_to_5
ff80818159b44c190159b507c37705d9,BHK2,2017-03-04 18:19:00,2,3,3.0,SEMI_FURNISHED,0,12.89629628,77.58718561,ANYONE,0,JP Nagar,TWO_WHEELER,2,600,0,560076.0,10500,50000,AP,5,23,cat_above_5,13.0,cat_above_5
ff80818159b44c190159b50e3f820647,RK1,2017-03-21 16:42:00,1,4,4.0,SEMI_FURNISHED,0,12.94856562,77.69820194,ANYONE,0,Marathahalli,TWO_WHEELER,0,175,0,560037.0,7000,30000,IF,6,13,cat_above_5,2.0,cat_1_to_2
ff80818159b44e8a0159b5859ea2134f,BHK1,2017-03-17 18:09:00,1,1,1.0,SEMI_FURNISHED,0,12.97521269,77.54163597,FAMILY,0,Vijaya Nagar,TWO_WHEELER,35,1000,0,560040.0,10000,100000,IF,8,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159b5fd0a0159b61fce6e0d21,BHK2,2017-02-09 13:51:00,2,1,5.0,SEMI_FURNISHED,1,12.9828311,77.74804335,FAMILY,1,Whitefield,BOTH,7,1312,0,560066.0,19500,200000,AP,1,4,cat_3_to_5,4.0,cat_3_to_5
ff80818159b5fd0a0159b64ee39f1c91,BHK3,2017-02-05 14:00:00,2,1,1.0,SEMI_FURNISHED,0,13.03794678,77.66607537,FAMILY,0,Horamavu,BOTH,8,1500,0,560016.0,15000,150000,IF,0,1,cat_1_to_2,,
ff80818159b5fd0a0159b662ccde2324,BHK2,2017-03-20 23:44:00,2,0,2.0,SEMI_FURNISHED,0,12.90852385,77.56665082,ANYONE,0,Kumaraswamy Layout,NONE,10,650,0,560078.0,9000,50000,IF,0,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159b5fe5a0159b75ee8291a0b,BHK1,2017-03-27 17:14:00,1,2,3.0,NOT_FURNISHED,0,12.8983601,77.6179465,ANYONE,0,"#60/8, 6th cross, Kaveri Nagar, Bommanahalli, Bengaluru, Karnataka 560068, India",FOUR_WHEELER,3,400,0,560068.0,6000,30000,AP,8,4,cat_3_to_5,2.0,cat_1_to_2
ff80818159b5fe5a0159b9375d2c24db,BHK2,2017-03-08 11:50:00,2,0,2.0,SEMI_FURNISHED,0,13.06252437,77.62673575,ANYONE,0,Thanisandra,BOTH,1,1250,0,560045.0,13000,100000,AP,8,14,cat_above_5,6.0,cat_above_5
ff80818159b600bf0159b6db2ed61125,BHK1,2017-03-23 13:55:00,1,2,2.0,NOT_FURNISHED,0,12.97216791,77.75608297,ANYONE,0,Whitefield,TWO_WHEELER,4,500,0,560066.0,6000,30000,IF,11,6,cat_above_5,5.0,cat_3_to_5
ff80818159b600bf0159b719f1ea161a,BHK3,2017-03-14 14:45:00,3,2,2.0,SEMI_FURNISHED,0,12.98864917,77.54446306,FAMILY,0,Basaveshwar Nagar,FOUR_WHEELER,10,1500,0,560079.0,21000,210000,IF,14,2,cat_1_to_2,2.0,cat_1_to_2
ff80818159b600bf0159b77087ab1b66,BHK1,2017-02-14 11:11:00,1,1,3.0,SEMI_FURNISHED,0,12.91132925,77.58512566,ANYONE,0,JP Nagar,BOTH,0,450,0,560078.0,10000,100000,IF,7,2,cat_1_to_2,1.0,cat_1_to_2
ff80818159b600bf0159ba72f83334c6,BHK2,2017-02-03 11:57:00,2,1,5.0,FULLY_FURNISHED,0,12.95611144,77.70529891,ANYONE,1,Kundalahalli,BOTH,0,800,0,560037.0,10000,20000,AP,0,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b6a4090159b6d682e80bcb,BHK2,2017-03-07 10:30:00,2,2,5.0,SEMI_FURNISHED,0,13.0045053,77.5671094,FAMILY,1,Malleshwaram,BOTH,20,1000,0,560003.0,25000,250000,AP,6,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b6a4090159b73392f12424,BHK2,2017-02-03 21:42:00,2,3,4.0,SEMI_FURNISHED,1,12.9754073,77.7592828,ANYONE,1,Whitefield,BOTH,0,1100,0,560066.0,17500,100000,AP,8,1,cat_1_to_2,,
ff80818159b6a4090159b79e52b93230,BHK2,2017-02-20 18:20:00,2,1,4.0,SEMI_FURNISHED,1,12.88049924,77.75842991,ANYONE,1,Dommasandra,BOTH,0,1113,1,562125.0,15000,100000,AP,4,1,cat_1_to_2,1.0,cat_1_to_2
ff80818159b6a4090159ba1a014e4a33,BHK2,2017-03-17 16:32:00,2,0,2.0,SEMI_FURNISHED,0,13.04689694,77.63671959,ANYONE,0,Hebbal,TWO_WHEELER,5,1100,0,560024.0,10000,60000,IF,0,1,cat_1_to_2,,
